eluts_key,Name,Value000,Value010
2853,"Audit Table","efmnhrepatriation","IntDetails"
2854,"Audit Table","efmnhrepatriation","IntDirection"
2855,"Audit Table","efmnhrepatriation","IntEnteredByRef"
2856,"Audit Table","efmnhrepatriation","IntInteractionType"
2857,"Audit Table","efmnhrepatriation","IntObjectSensitivityInfo"
2858,"Audit Table","efmnhrepatriation","IntPersonRef_tab"
2859,"Audit Table","efmnhrepatriation","IntRequestInfo"
2860,"Audit Table","efmnhrepatriation","IntResponse"
2861,"Audit Table","efmnhrepatriation","IntRole_tab"
2862,"Audit Table","efmnhrepatriation","IntSentReceivedByRef_tab"
2863,"Audit Table","efmnhrepatriation","IntSubject"
2864,"Audit Table","efmnhrepatriation","InvCategory_nesttab"
2865,"Audit Table","efmnhrepatriation","InvCommentsText0"
2866,"Audit Table","efmnhrepatriation","InvDateReceived0"
2867,"Audit Table","efmnhrepatriation","InvDateSent0"
2868,"Audit Table","efmnhrepatriation","InvInventoryCompletionDate0"
2869,"Audit Table","efmnhrepatriation","InvInventoryName_tab"
2870,"Audit Table","efmnhrepatriation","InvItemType_nesttab"
2871,"Audit Table","efmnhrepatriation","InvNoOfRemains_nesttab"
2872,"Audit Table","efmnhrepatriation","InvSentToRef_tab"
2873,"Audit Table","efmnhrepatriation","irn"
2874,"Audit Table","efmnhrepatriation","MulHasMultiMedia"
2875,"Audit Table","efmnhrepatriation","MulMultiMediaRef_tab"
2876,"Audit Table","efmnhrepatriation","NteAttributedToRef_nesttab"
2877,"Audit Table","efmnhrepatriation","NteDate0"
2878,"Audit Table","efmnhrepatriation","NteText0"
2879,"Audit Table","efmnhrepatriation","NteType_tab"
2880,"Audit Table","efmnhrepatriation","ObjComments_tab"
2881,"Audit Table","efmnhrepatriation","ObjGroup_tab"
2882,"Audit Table","efmnhrepatriation","ObjID_tab"
2883,"Audit Table","efmnhrepatriation","ObjObjectsRef_tab"
2884,"Audit Table","efmnhrepatriation","RecKeysCount_tab"
2885,"Audit Table","efmnhrepatriation","RecModule_tab"
2886,"Audit Table","efmnhrepatriation","RecRecordsLocal_tab"
2887,"Audit Table","efmnhrepatriation","RecRecordsRef_tab"
2888,"Audit Table","efmnhrepatriation","RecRecordsRefLocal0"
2889,"Audit Table","efmnhrepatriation","RecRemarks_tab"
2890,"Audit Table","efmnhrepatriation","RecTotalRecords"
2891,"Audit Table","efmnhrepatriation","RepActActivityType_tab"
2892,"Audit Table","efmnhrepatriation","RepActComments_tab"
2893,"Audit Table","efmnhrepatriation","RepActDateDone0"
2894,"Audit Table","efmnhrepatriation","RepActDateEntered0"
2895,"Audit Table","efmnhrepatriation","RepActEnteredByLocal_tab"
2896,"Audit Table","efmnhrepatriation","RepActEnteredByRef_tab"
2897,"Audit Table","efmnhrepatriation","RepActEnteredByRefLocal0"
2898,"Audit Table","efmnhrepatriation","RepActStaffInvolvedRef_nesttab"
2899,"Audit Table","efmnhrepatriation","RepCaseStatus"
2900,"Audit Table","efmnhrepatriation","RepComments"
2901,"Audit Table","efmnhrepatriation","RepContactMedium"
2902,"Audit Table","efmnhrepatriation","RepDateEntered"
2903,"Audit Table","efmnhrepatriation","RepDateModified"
2904,"Audit Table","efmnhrepatriation","RepDateOfTransfer"
2905,"Audit Table","efmnhrepatriation","RepDateReceived"
2906,"Audit Table","efmnhrepatriation","RepEnteredByRef"
2907,"Audit Table","efmnhrepatriation","RepModifiedByRef"
2908,"Audit Table","efmnhrepatriation","RepOAlternateDescription_tab"
2909,"Audit Table","efmnhrepatriation","RepOfficialNameRefLocal"
2910,"Audit Table","efmnhrepatriation","RepONagpraCategory_tab"
2911,"Audit Table","efmnhrepatriation","RepONagpraResolution_tab"
2912,"Audit Table","efmnhrepatriation","RepOObjectRef_tab"
2913,"Audit Table","efmnhrepatriation","RepPersonRef_tab"
2914,"Audit Table","efmnhrepatriation","RepReceivedByRef"
2915,"Audit Table","efmnhrepatriation","RepRequestInfo"
2916,"Audit Table","efmnhrepatriation","RepResponse"
2917,"Audit Table","efmnhrepatriation","RepRole_tab"
2918,"Audit Table","efmnhrepatriation","RepTribeOrgLocal"
2919,"Audit Table","efmnhrepatriation","RepTribeOrgRef"
2920,"Audit Table","efmnhrepatriation","RepTribeOrgRefLocal"
2921,"Audit Table","efmnhrepatriation","ResAssistedByRef_tab"
2922,"Audit Table","efmnhrepatriation","ResAuthorizedByRef_tab"
2923,"Audit Table","efmnhrepatriation","ResCode"
2924,"Audit Table","efmnhrepatriation","ResCommencementDate"
2925,"Audit Table","efmnhrepatriation","ResCommencementTime"
2926,"Audit Table","efmnhrepatriation","ResCompletionDate"
2927,"Audit Table","efmnhrepatriation","ResCompletionTime"
2928,"Audit Table","efmnhrepatriation","ResNoOfVisitors"
2929,"Audit Table","efmnhrepatriation","ResPurpose"
2930,"Audit Table","efmnhrepatriation","ResResearchersRef_tab"
2931,"Audit Table","efmnhrepatriation","ResResearchResultsReceived"
2932,"Audit Table","efmnhrepatriation","ResVisitDescription0"
2933,"Audit Table","efmnhrepatriation","ResVisitDurationHours"
2934,"Audit Table","efmnhrepatriation","RevTribeOrgRefInteraction"
2935,"Audit Table","efmnhrepatriation","RevTribeOrgRefRepatRequest"
2936,"Audit Table","efmnhrepatriation","RevTribeOrgRefVisit"
2937,"Audit Table","efmnhrepatriation","SecCanDelete_tab"
2938,"Audit Table","efmnhrepatriation","SecCanDisplay_tab"
2939,"Audit Table","efmnhrepatriation","SecCanEdit_tab"
2940,"Audit Table","efmnhrepatriation","SecDepartment_tab"
2941,"Audit Table","efmnhrepatriation","SecRecordStatus"
2942,"Audit Table","efmnhrepatriation","SumCommentsText0"
2943,"Audit Table","efmnhrepatriation","SumDateReceived0"
2944,"Audit Table","efmnhrepatriation","SumDateSent0"
2945,"Audit Table","efmnhrepatriation","SummaryData"
2946,"Audit Table","efmnhrepatriation","SumSentToRef_tab"
2947,"Audit Table","efmnhrepatriation","SumSummaryName_tab"
2948,"Audit Table","efmnhrepatriation","TasCommencementDate0"
2949,"Audit Table","efmnhrepatriation","TasCommenceNotifyRef_nesttab"
2950,"Audit Table","efmnhrepatriation","TasCompletionNotifyRef_nesttab"
2951,"Audit Table","efmnhrepatriation","TasDescription_tab"
2952,"Audit Table","efmnhrepatriation","TasPersonAssignedToRef_nesttab"
2953,"Audit Table","efmnhrepatriation","TasResults_tab"
2954,"Audit Table","efmnhrepatriation","TasStartNotifyDate0"
2955,"Audit Table","efmnhrepatriation","TasTaskAssignerRef_tab"
2956,"Audit Table","efmnhrepatriation","TraActionTaken_tab"
2957,"Audit Table","efmnhrepatriation","TraAlternateDescription_tab"
2958,"Audit Table","efmnhrepatriation","TraByWhomRef_tab"
2959,"Audit Table","efmnhrepatriation","TraContactPositionLocal_tab"
2960,"Audit Table","efmnhrepatriation","TraContactRef_tab"
2961,"Audit Table","efmnhrepatriation","TraContactRefLocal0"
2962,"Audit Table","efmnhrepatriation","TraDateRecommended0"
2963,"Audit Table","efmnhrepatriation","TraObjectRef_tab"
2964,"Audit Table","efmnhrepatriation","TraRecommendation_tab"
2965,"Audit Table","efmnhrepatriation","TriContactRef_tab"
2966,"Audit Table","efmnhrepatriation","TriCountryLocal"
2967,"Audit Table","efmnhrepatriation","TriOfficialNameLocal"
2968,"Audit Table","efmnhrepatriation","TriOfficialNameRef"
2969,"Audit Table","efmnhrepatriation","TriOfficialNameRefLocal"
2970,"Audit Table","efmnhrepatriation","TriRole_tab"
2971,"Audit Table","efmnhrepatriation","TriSourceOfInfo_tab"
2972,"Audit Table","efmnhrepatriation","TriStateProvinceLocal"
2973,"Audit Table","efmnhrepatriation","TriTraditionalCare_tab"
2974,"Audit Table","efmnhrepatriation","VisApprovalRef"
2975,"Audit Table","efmnhrepatriation","VisEndDate"
2976,"Audit Table","efmnhrepatriation","VisObjectSensitivityInfo"
2977,"Audit Table","efmnhrepatriation","VisPurposeOfVisit"
2978,"Audit Table","efmnhrepatriation","VisRequestInfo"
2979,"Audit Table","efmnhrepatriation","VisResponse"
2980,"Audit Table","efmnhrepatriation","VisStaffVisited_tab"
2981,"Audit Table","efmnhrepatriation","VisStartDate"
2982,"Audit Table","efmnhrepatriation","VisTotalTime"
2983,"Audit Table","efmnhrepatriation","VisTypeOfVisit"
2984,"Audit Table","efmnhrepatriation","VisVisitorsRef_tab"
2985,"Audit Table","efmnhrepatriation","VisVisitSummary"
2986,"Audit Table","efmnhrepatriation",""
2987,"Audit Table","efmnhtransactions","AccAccessionDescription"
2988,"Audit Table","efmnhtransactions","AccAccessionNo"
2989,"Audit Table","efmnhtransactions","AccAccessionNoCopy"
2990,"Audit Table","efmnhtransactions","AccAccessionNotes"
2991,"Audit Table","efmnhtransactions","AccAccessionType"
2992,"Audit Table","efmnhtransactions","AccAckSent"
2993,"Audit Table","efmnhtransactions","AccAcquisitionDetailsRef_tab"
2994,"Audit Table","efmnhtransactions","AccAcquistionDetailsRef"
2995,"Audit Table","efmnhtransactions","AccAgreementDate"
2996,"Audit Table","efmnhtransactions","AccAgreementNumber"
2997,"Audit Table","efmnhtransactions","AccAuthorisedByRef"
2998,"Audit Table","efmnhtransactions","AccCatalogue"
2999,"Audit Table","efmnhtransactions","AccCatalogueNo"
3000,"Audit Table","efmnhtransactions","AccCategory_tab"
3001,"Audit Table","efmnhtransactions","AccCollectionEventRef"
3002,"Audit Table","efmnhtransactions","AccCollectorLocal_tab"
3003,"Audit Table","efmnhtransactions","AccCollectorRef_tab"
3004,"Audit Table","efmnhtransactions","AccCollectorRefLocal0"
3005,"Audit Table","efmnhtransactions","AccCount_tab"
3006,"Audit Table","efmnhtransactions","AccCreditLine"
3007,"Audit Table","efmnhtransactions","AccCreditToLocal_tab"
3008,"Audit Table","efmnhtransactions","AccCreditToRef_tab"
3009,"Audit Table","efmnhtransactions","AccCreditToRefLocal0"
3010,"Audit Table","efmnhtransactions","AccCurrency"
3011,"Audit Table","efmnhtransactions","AccDateAccessioned"
3012,"Audit Table","efmnhtransactions","AccDateAccessionedYear"
3013,"Audit Table","efmnhtransactions","AccDateAck"
3014,"Audit Table","efmnhtransactions","AccDateAuthorised"
3015,"Audit Table","efmnhtransactions","AccDateCollected"
3016,"Audit Table","efmnhtransactions","AccDateOfOwnership"
3017,"Audit Table","efmnhtransactions","AccDateProcessed_tab"
3018,"Audit Table","efmnhtransactions","AccDateReceived"
3019,"Audit Table","efmnhtransactions","AccDescription_tab"
3020,"Audit Table","efmnhtransactions","AccFieldNo"
3021,"Audit Table","efmnhtransactions","AccGeography_tab"
3022,"Audit Table","efmnhtransactions","AccLocality"
3023,"Audit Table","efmnhtransactions","AccPermitsPresent"
3024,"Audit Table","efmnhtransactions","AccPreparationCount_tab"
3025,"Audit Table","efmnhtransactions","AccPreparationPrepType_tab"
3026,"Audit Table","efmnhtransactions","AccPreviousNo"
3027,"Audit Table","efmnhtransactions","AccPurchasePrice"
3028,"Audit Table","efmnhtransactions","AccPurchasePriceCurrency"
3029,"Audit Table","efmnhtransactions","AccReceivedFromLocal_tab"
3030,"Audit Table","efmnhtransactions","AccReceivedFromRef_tab"
3031,"Audit Table","efmnhtransactions","AccReceivedFromRefLocal0"
3032,"Audit Table","efmnhtransactions","AccRemarks_tab"
3033,"Audit Table","efmnhtransactions","AccRightsDetailsRef_tab"
3034,"Audit Table","efmnhtransactions","AccSubmittedDate"
3035,"Audit Table","efmnhtransactions","AccTaxReceiptRequested"
3036,"Audit Table","efmnhtransactions","AccTotalItems"
3037,"Audit Table","efmnhtransactions","AccTotalObjects"
3038,"Audit Table","efmnhtransactions","AccTreatment_tab"
3039,"Audit Table","efmnhtransactions","AccType_tab"
3040,"Audit Table","efmnhtransactions","AccValue"
3041,"Audit Table","efmnhtransactions","AdmDateInserted"
3042,"Audit Table","efmnhtransactions","AdmDateModified"
3043,"Audit Table","efmnhtransactions","AdmImportIdentifier"
3044,"Audit Table","efmnhtransactions","AdmInsertedBy"
3045,"Audit Table","efmnhtransactions","AdmModifiedBy"
3046,"Audit Table","efmnhtransactions","AdmOriginalData"
3047,"Audit Table","efmnhtransactions","AdmPublishWebNoPassword"
3048,"Audit Table","efmnhtransactions","AdmPublishWebNoPasswordFlag"
3049,"Audit Table","efmnhtransactions","AdmPublishWebPassword"
3050,"Audit Table","efmnhtransactions","AdmPublishWebPasswordFlag"
3051,"Audit Table","efmnhtransactions","AdmSystemIdentifier"
3052,"Audit Table","efmnhtransactions","AdmTimeInserted"
3053,"Audit Table","efmnhtransactions","AdmTimeModified"
3054,"Audit Table","efmnhtransactions","DatApprovalDate"
3055,"Audit Table","efmnhtransactions","DatAutoCalcDates"
3056,"Audit Table","efmnhtransactions","DatCancellationDate"
3057,"Audit Table","efmnhtransactions","DatDateRequested"
3058,"Audit Table","efmnhtransactions","DatDueDate"
3059,"Audit Table","efmnhtransactions","DatExtensionApprovalLocal_tab"
3060,"Audit Table","efmnhtransactions","DatExtensionApprovalRef_tab"
3061,"Audit Table","efmnhtransactions","DatExtensionApprovalRefLocal0"
3062,"Audit Table","efmnhtransactions","DatExtensionRemarks_tab"
3063,"Audit Table","efmnhtransactions","DatLoanClosedDate"
3064,"Audit Table","efmnhtransactions","DatLoanPeriod"
3065,"Audit Table","efmnhtransactions","DatLoanPeriodSortOrder"
3066,"Audit Table","efmnhtransactions","DatNotificationDate"
3067,"Audit Table","efmnhtransactions","DatPeopleToBeNotifiedLocal_tab"
3068,"Audit Table","efmnhtransactions","DatPeopleToBeNotifiedRef_tab"
3069,"Audit Table","efmnhtransactions","DatPeopleToBeNotifiedRefLocal0"
3070,"Audit Table","efmnhtransactions","DatPrevInstitutionLocal_tab"
3071,"Audit Table","efmnhtransactions","DatPrevInstitutionRef_tab"
3072,"Audit Table","efmnhtransactions","DatPrevInstitutionRefLocal0"
3073,"Audit Table","efmnhtransactions","DatPreviousDueDate0"
3074,"Audit Table","efmnhtransactions","DatPreviousInstitutionLocal_tab"
3075,"Audit Table","efmnhtransactions","DatPreviousInstitutionRef_tab"
3076,"Audit Table","efmnhtransactions","DatTransferApprovalLocal_tab"
3077,"Audit Table","efmnhtransactions","DatTransferApprovalRef_tab"
3078,"Audit Table","efmnhtransactions","DatTransferApprovalRefLocal0"
3079,"Audit Table","efmnhtransactions","DatTransferDate0"
3080,"Audit Table","efmnhtransactions","DatTransferRemarks_tab"
3081,"Audit Table","efmnhtransactions","ExtendedData"
3082,"Audit Table","efmnhtransactions","FinCost_tab"
3083,"Audit Table","efmnhtransactions","FinCurrency_tab"
3084,"Audit Table","efmnhtransactions","FinExplanationOfCost_tab"
3085,"Audit Table","efmnhtransactions","FinTotalCost"
3086,"Audit Table","efmnhtransactions","InvCount_tab"
3087,"Audit Table","efmnhtransactions","InvDescription_tab"
3088,"Audit Table","efmnhtransactions","InvGeneralRemarks"
3089,"Audit Table","efmnhtransactions","InvGeography_tab"
3090,"Audit Table","efmnhtransactions","InvRemarks_tab"
3091,"Audit Table","efmnhtransactions","InvTransactionType_tab"
3092,"Audit Table","efmnhtransactions","irn"
3093,"Audit Table","efmnhtransactions","LenCaseDesign"
3094,"Audit Table","efmnhtransactions","LenCaseDesignNote"
3095,"Audit Table","efmnhtransactions","LenCourierNote"
3096,"Audit Table","efmnhtransactions","LenCourierRequired"
3097,"Audit Table","efmnhtransactions","LenIntervenueStorage"
3098,"Audit Table","efmnhtransactions","LenOtherNote"
3099,"Audit Table","efmnhtransactions","LenOtherRequirement"
3100,"Audit Table","efmnhtransactions","LenPhotographyNote"
3101,"Audit Table","efmnhtransactions","LenPhotographyRequired"
3102,"Audit Table","efmnhtransactions","LenSecurityNote"
3103,"Audit Table","efmnhtransactions","LenSecurityRequired"
3104,"Audit Table","efmnhtransactions","LenTransitNote"
3105,"Audit Table","efmnhtransactions","LenTransitRequired"
3106,"Audit Table","efmnhtransactions","LenVenueApprovalRequired"
3107,"Audit Table","efmnhtransactions","LenVenueNameRef_tab"
3108,"Audit Table","efmnhtransactions","LoaAckByLocal"
3109,"Audit Table","efmnhtransactions","LoaAckByRef"
3110,"Audit Table","efmnhtransactions","LoaAckByRefLocal"
3111,"Audit Table","efmnhtransactions","LoaAuthorizedByLocal"
3112,"Audit Table","efmnhtransactions","LoaAuthorizedByRef"
3113,"Audit Table","efmnhtransactions","LoaAuthorizedByRefLocal"
3114,"Audit Table","efmnhtransactions","LoaDateAck"
3115,"Audit Table","efmnhtransactions","LoaInternalNotes"
3116,"Audit Table","efmnhtransactions","LoaLoanType"
3117,"Audit Table","efmnhtransactions","LoaNoOfPackages"
3118,"Audit Table","efmnhtransactions","LoaOtherInstitutionNo"
3119,"Audit Table","efmnhtransactions","LoaPrintedNotes"
3120,"Audit Table","efmnhtransactions","LoaProcessedByLocal"
3121,"Audit Table","efmnhtransactions","LoaProcessedByRef"
3122,"Audit Table","efmnhtransactions","LoaProcessedByRefLocal"
3123,"Audit Table","efmnhtransactions","LoaStatus"
3124,"Audit Table","efmnhtransactions","LocAlc_tab"
3125,"Audit Table","efmnhtransactions","LocAlcReturned"
3126,"Audit Table","efmnhtransactions","LocAsr_tab"
3127,"Audit Table","efmnhtransactions","LocAsrReturned"
3128,"Audit Table","efmnhtransactions","LocCara_tab"
3129,"Audit Table","efmnhtransactions","LocCaraReturned"
3130,"Audit Table","efmnhtransactions","LocCran_tab"
3131,"Audit Table","efmnhtransactions","LocCranReturned"
3132,"Audit Table","efmnhtransactions","LocCs_tab"
3133,"Audit Table","efmnhtransactions","LocCsReturned"
3134,"Audit Table","efmnhtransactions","LocDried_tab"
3135,"Audit Table","efmnhtransactions","LocDriedReturned"
3136,"Audit Table","efmnhtransactions","LocEgg_tab"
3137,"Audit Table","efmnhtransactions","LocGeneralRemarks"
3138,"Audit Table","efmnhtransactions","LocHead_tab"
3139,"Audit Table","efmnhtransactions","LocHeadReturned"
3140,"Audit Table","efmnhtransactions","LocItems_tab"
3141,"Audit Table","efmnhtransactions","LocLarv_tab"
3142,"Audit Table","efmnhtransactions","LocLarvReturned"
3143,"Audit Table","efmnhtransactions","LocMount_tab"
3144,"Audit Table","efmnhtransactions","LocMountedReturned"
3145,"Audit Table","efmnhtransactions","LocObjectRef_tab"
3146,"Audit Table","efmnhtransactions","LocOthr_tab"
3147,"Audit Table","efmnhtransactions","LocOthrReturned"
3148,"Audit Table","efmnhtransactions","LocPrepType_tab"
3149,"Audit Table","efmnhtransactions","LocRemarks_tab"
3150,"Audit Table","efmnhtransactions","LocReturnAllObjects"
3151,"Audit Table","efmnhtransactions","LocReturnDate0"
3152,"Audit Table","efmnhtransactions","LocShell_tab"
3153,"Audit Table","efmnhtransactions","LocSkel_tab"
3154,"Audit Table","efmnhtransactions","LocSkelReturned"
3155,"Audit Table","efmnhtransactions","LocSkn_tab"
3156,"Audit Table","efmnhtransactions","LocSknF_tab"
3157,"Audit Table","efmnhtransactions","LocSknFReturned"
3158,"Audit Table","efmnhtransactions","LocSknR_tab"
3159,"Audit Table","efmnhtransactions","LocSknReturned"
3160,"Audit Table","efmnhtransactions","LocSknRReturned"
3161,"Audit Table","efmnhtransactions","LocSkull_tab"
3162,"Audit Table","efmnhtransactions","LocSkullReturned"
3163,"Audit Table","efmnhtransactions","LocSlide_tab"
3164,"Audit Table","efmnhtransactions","LocStom_tab"
3165,"Audit Table","efmnhtransactions","LocTiss_tab"
3166,"Audit Table","efmnhtransactions","LocTissReturned"
3167,"Audit Table","efmnhtransactions","LocTotalItemsOutstanding"
3168,"Audit Table","efmnhtransactions","LocTotalItemsReturned"
3169,"Audit Table","efmnhtransactions","LocVerifiedByRef_tab"
3170,"Audit Table","efmnhtransactions","LocXray_tab"
3171,"Audit Table","efmnhtransactions","LocXrayReturned"
3172,"Audit Table","efmnhtransactions","LouAlc_tab"
3173,"Audit Table","efmnhtransactions","LouAlcReturned"
3174,"Audit Table","efmnhtransactions","LouAsr_tab"
3175,"Audit Table","efmnhtransactions","LouAsrReturned"
3176,"Audit Table","efmnhtransactions","LouCs_tab"
3177,"Audit Table","efmnhtransactions","LouCsReturned"
3178,"Audit Table","efmnhtransactions","LouGeneralRemarks"
3179,"Audit Table","efmnhtransactions","LouGeography_tab"
3180,"Audit Table","efmnhtransactions","LouItems_tab"
3181,"Audit Table","efmnhtransactions","LouMount_tab"
3182,"Audit Table","efmnhtransactions","LouMountReturned"
3183,"Audit Table","efmnhtransactions","LouObject_tab"
3184,"Audit Table","efmnhtransactions","LouOthr_tab"
3185,"Audit Table","efmnhtransactions","LouOthrReturned"
3186,"Audit Table","efmnhtransactions","LouPrepType_tab"
3187,"Audit Table","efmnhtransactions","LouRemarks_tab"
3188,"Audit Table","efmnhtransactions","LouReturnAllObjects"
3189,"Audit Table","efmnhtransactions","LouReturnDate0"
3190,"Audit Table","efmnhtransactions","LouSkel_tab"
3191,"Audit Table","efmnhtransactions","LouSkelReturned"
3192,"Audit Table","efmnhtransactions","LouSkn_tab"
3193,"Audit Table","efmnhtransactions","LouSknF_tab"
3194,"Audit Table","efmnhtransactions","LouSknFReturned"
3195,"Audit Table","efmnhtransactions","LouSknR_tab"
3196,"Audit Table","efmnhtransactions","LouSknReturned"
3197,"Audit Table","efmnhtransactions","LouSknRReturned"
3198,"Audit Table","efmnhtransactions","LouSkull_tab"
3199,"Audit Table","efmnhtransactions","LouSkullReturned"
3200,"Audit Table","efmnhtransactions","LouTiss_tab"
3201,"Audit Table","efmnhtransactions","LouTissReturned"
3202,"Audit Table","efmnhtransactions","LouTotalItemsOutstanding"
3203,"Audit Table","efmnhtransactions","LouTotalItemsReturned"
3204,"Audit Table","efmnhtransactions","LouTypeStatus_tab"
3205,"Audit Table","efmnhtransactions","LouVerifiedByRef_tab"
3206,"Audit Table","efmnhtransactions","LouXray_tab"
3207,"Audit Table","efmnhtransactions","LouXrayReturned"
3208,"Audit Table","efmnhtransactions","MovClearedBy_tab"
3209,"Audit Table","efmnhtransactions","MovCommencementDate0"
3210,"Audit Table","efmnhtransactions","MovCompletionDate0"
3211,"Audit Table","efmnhtransactions","MovDateDue0"
3212,"Audit Table","efmnhtransactions","MovDateFiled0"
3213,"Audit Table","efmnhtransactions","MovDateShipped"
3214,"Audit Table","efmnhtransactions","MovForm_tab"
3215,"Audit Table","efmnhtransactions","MovInsurance"
3216,"Audit Table","efmnhtransactions","MovInternalNotes"
3217,"Audit Table","efmnhtransactions","MovPackedByLocal_tab"
3218,"Audit Table","efmnhtransactions","MovPackedByRef_tab"
3219,"Audit Table","efmnhtransactions","MovPackedByRefLocal0"
3220,"Audit Table","efmnhtransactions","MovRemarks_tab"
3221,"Audit Table","efmnhtransactions","MovShippingMethod"
3222,"Audit Table","efmnhtransactions","MovShippingNotes"
3223,"Audit Table","efmnhtransactions","MovTotalCost"
3224,"Audit Table","efmnhtransactions","MovTotalCostCurrency"
3225,"Audit Table","efmnhtransactions","MovTotalInsuranceCurrency"
3226,"Audit Table","efmnhtransactions","MovTotalWeight"
3227,"Audit Table","efmnhtransactions","MovTrackingNo"
3228,"Audit Table","efmnhtransactions","MovTransporterLocal"
3229,"Audit Table","efmnhtransactions","MovTransporterRef"
3230,"Audit Table","efmnhtransactions","MovTransporterRefLocal"
3231,"Audit Table","efmnhtransactions","MovUnits"
3232,"Audit Table","efmnhtransactions","MovVenueRemarks_tab"
3233,"Audit Table","efmnhtransactions","MulHasMultiMedia"
3234,"Audit Table","efmnhtransactions","MulMultiMediaRef_tab"
3235,"Audit Table","efmnhtransactions","NotNotes"
3236,"Audit Table","efmnhtransactions","NteAttributedToRef_nesttab"
3237,"Audit Table","efmnhtransactions","NteBibliographyRef_nesttab"
3238,"Audit Table","efmnhtransactions","NteDate0"
3239,"Audit Table","efmnhtransactions","NteText0"
3240,"Audit Table","efmnhtransactions","NteType_tab"
3241,"Audit Table","efmnhtransactions","ObcAlc_tab"
3242,"Audit Table","efmnhtransactions","ObcAlcTotal"
3243,"Audit Table","efmnhtransactions","ObcAsr_tab"
3244,"Audit Table","efmnhtransactions","ObcAsrTotal"
3245,"Audit Table","efmnhtransactions","ObcCara_tab"
3246,"Audit Table","efmnhtransactions","ObcCaraTotal"
3247,"Audit Table","efmnhtransactions","ObcCategory"
3248,"Audit Table","efmnhtransactions","ObcCran_tab"
3249,"Audit Table","efmnhtransactions","ObcCranTotal"
3250,"Audit Table","efmnhtransactions","ObcCs_tab"
3251,"Audit Table","efmnhtransactions","ObcCsTotal"
3252,"Audit Table","efmnhtransactions","ObcDried_tab"
3253,"Audit Table","efmnhtransactions","ObcDriedTotal"
3254,"Audit Table","efmnhtransactions","ObcEgg_tab"
3255,"Audit Table","efmnhtransactions","ObcGeneralRemarks"
3256,"Audit Table","efmnhtransactions","ObcHead_tab"
3257,"Audit Table","efmnhtransactions","ObcHeadTotal"
3258,"Audit Table","efmnhtransactions","ObcItems_tab"
3259,"Audit Table","efmnhtransactions","ObcLarv_tab"
3260,"Audit Table","efmnhtransactions","ObcLarvTotal"
3261,"Audit Table","efmnhtransactions","ObcMirrored_tab"
3262,"Audit Table","efmnhtransactions","ObcMount_tab"
3263,"Audit Table","efmnhtransactions","ObcMountTotal"
3264,"Audit Table","efmnhtransactions","ObcObjectRef_tab"
3265,"Audit Table","efmnhtransactions","ObcOthr_tab"
3266,"Audit Table","efmnhtransactions","ObcOthrTotal"
3267,"Audit Table","efmnhtransactions","ObcPrepType_tab"
3268,"Audit Table","efmnhtransactions","ObcRegion"
3269,"Audit Table","efmnhtransactions","ObcRemarks_tab"
3270,"Audit Table","efmnhtransactions","ObcShell_tab"
3271,"Audit Table","efmnhtransactions","ObcShellTotal"
3272,"Audit Table","efmnhtransactions","ObcSkel_tab"
3273,"Audit Table","efmnhtransactions","ObcSkelTotal"
3274,"Audit Table","efmnhtransactions","ObcSkn_tab"
3275,"Audit Table","efmnhtransactions","ObcSknF_tab"
3276,"Audit Table","efmnhtransactions","ObcSknFTotal"
3277,"Audit Table","efmnhtransactions","ObcSknR_tab"
3278,"Audit Table","efmnhtransactions","ObcSknRTotal"
3279,"Audit Table","efmnhtransactions","ObcSknTotal"
3280,"Audit Table","efmnhtransactions","ObcSkull_tab"
3281,"Audit Table","efmnhtransactions","ObcSkullTotal"
3282,"Audit Table","efmnhtransactions","ObcStom_tab"
3283,"Audit Table","efmnhtransactions","ObcStomTotal"
3284,"Audit Table","efmnhtransactions","ObcTiss_tab"
3285,"Audit Table","efmnhtransactions","ObcTissTotal"
3286,"Audit Table","efmnhtransactions","ObcTotalItems"
3287,"Audit Table","efmnhtransactions","ObcTotalObjects"
3288,"Audit Table","efmnhtransactions","ObcValuationAmountTotal"
3289,"Audit Table","efmnhtransactions","ObcXray_tab"
3290,"Audit Table","efmnhtransactions","ObcXrayTotal"
3291,"Audit Table","efmnhtransactions","ObuAlc_tab"
3292,"Audit Table","efmnhtransactions","ObuAlcTotal"
3293,"Audit Table","efmnhtransactions","ObuAsr_tab"
3294,"Audit Table","efmnhtransactions","ObuAsrTotal"
3295,"Audit Table","efmnhtransactions","ObuCategory"
3296,"Audit Table","efmnhtransactions","ObuCs_tab"
3297,"Audit Table","efmnhtransactions","ObuCsTotal"
3298,"Audit Table","efmnhtransactions","ObuDried_tab"
3299,"Audit Table","efmnhtransactions","ObuDriedTotal"
3300,"Audit Table","efmnhtransactions","ObuEgg_tab"
3301,"Audit Table","efmnhtransactions","ObuEggTotal"
3302,"Audit Table","efmnhtransactions","ObuGeneralRemarks"
3303,"Audit Table","efmnhtransactions","ObuGeography_tab"
3304,"Audit Table","efmnhtransactions","ObuItems_tab"
3305,"Audit Table","efmnhtransactions","ObuListed_tab"
3306,"Audit Table","efmnhtransactions","ObuMirrored_tab"
3307,"Audit Table","efmnhtransactions","ObuMounted_tab"
3308,"Audit Table","efmnhtransactions","ObuMountTotal"
